user,recommendations
554,"[Row(movie=980, rating=12.2415771484375), Row(movie=2964, rating=10.19684886932373), Row(movie=2760, rating=10.028870582580566), Row(movie=3636, rating=8.938615798950195), Row(movie=729, rating=8.672829627990723), Row(movie=1570, rating=7.96474027633667), Row(movie=1574, rating=7.1685638427734375), Row(movie=1553, rating=7.137325286865234), Row(movie=3443, rating=6.791268348693848), Row(movie=557, rating=6.7781758308410645)]"
764,"[Row(movie=557, rating=9.066959381103516), Row(movie=2342, rating=8.618050575256348), Row(movie=3382, rating=8.496936798095703), Row(movie=2984, rating=7.259646892547607), Row(movie=2197, rating=7.253260612487793), Row(movie=2127, rating=7.236146926879883), Row(movie=2219, rating=7.156362056732178), Row(movie=2562, rating=6.9924516677856445), Row(movie=1567, rating=6.9532575607299805), Row(movie=3523, rating=6.728680610656738)]"
3694,"[Row(movie=1539, rating=7.195727348327637), Row(movie=557, rating=6.995151519775391), Row(movie=310, rating=6.641823768615723), Row(movie=3413, rating=6.513918399810791), Row(movie=1570, rating=6.493129730224609), Row(movie=853, rating=6.2235331535339355), Row(movie=1651, rating=6.190577983856201), Row(movie=729, rating=6.127158164978027), Row(movie=1659, rating=6.0257039070129395), Row(movie=3382, rating=5.946542739868164)]"
4134,"[Row(movie=557, rating=7.059149742126465), Row(movie=3382, rating=6.680727005004883), Row(movie=2192, rating=6.50002384185791), Row(movie=2538, rating=6.236417770385742), Row(movie=874, rating=6.15378475189209), Row(movie=2219, rating=6.057616710662842), Row(movie=3533, rating=5.891091346740723), Row(movie=1138, rating=5.870957374572754), Row(movie=1149, rating=5.468227863311768), Row(movie=1846, rating=5.345510959625244)]"
4374,"[Row(movie=310, rating=10.547481536865234), Row(movie=557, rating=8.425241470336914), Row(movie=3382, rating=8.083398818969727), Row(movie=2765, rating=7.693841457366943), Row(movie=853, rating=7.542806625366211), Row(movie=1039, rating=7.270691871643066), Row(movie=1651, rating=7.100698471069336), Row(movie=1659, rating=6.938178062438965), Row(movie=2209, rating=6.692608833312988), Row(movie=3517, rating=6.644717693328857)]"
1255,"[Row(movie=2192, rating=10.009077072143555), Row(movie=2825, rating=9.904862403869629), Row(movie=3382, rating=7.779474258422852), Row(movie=557, rating=7.734911918640137), Row(movie=1138, rating=7.712968349456787), Row(movie=2800, rating=7.57243537902832), Row(movie=2562, rating=7.558053493499756), Row(movie=2765, rating=6.440778732299805), Row(movie=2503, rating=6.144744873046875), Row(movie=96, rating=6.091620445251465)]"
1375,"[Row(movie=2760, rating=12.62230110168457), Row(movie=980, rating=12.161203384399414), Row(movie=3636, rating=9.253015518188477), Row(movie=729, rating=9.241615295410156), Row(movie=2892, rating=8.700002670288086), Row(movie=1567, rating=8.29956340789795), Row(movie=1664, rating=8.134647369384766), Row(movie=2850, rating=7.475126266479492), Row(movie=557, rating=7.3705291748046875), Row(movie=566, rating=7.299475193023682)]"
886,"[Row(movie=980, rating=8.656654357910156), Row(movie=729, rating=7.945319652557373), Row(movie=2892, rating=7.836721897125244), Row(movie=2760, rating=7.160038948059082), Row(movie=2850, rating=7.063373565673828), Row(movie=3636, rating=6.886222839355469), Row(movie=136, rating=6.494927406311035), Row(movie=3905, rating=6.239589214324951), Row(movie=1553, rating=6.238928318023682), Row(movie=1664, rating=6.183840274810791)]"
936,"[Row(movie=2984, rating=7.569644927978516), Row(movie=2342, rating=7.168213844299316), Row(movie=3413, rating=7.090547561645508), Row(movie=557, rating=7.015625), Row(movie=3382, rating=6.632828712463379), Row(movie=630, rating=6.569694519042969), Row(movie=2219, rating=6.427044868469238), Row(movie=1891, rating=6.277772903442383), Row(movie=2197, rating=6.231022357940674), Row(movie=1436, rating=6.168278694152832)]"
1166,"[Row(movie=2825, rating=9.707324981689453), Row(movie=310, rating=8.608908653259277), Row(movie=2705, rating=7.3696208000183105), Row(movie=2679, rating=7.289813041687012), Row(movie=2765, rating=6.715441703796387), Row(movie=1864, rating=6.656390190124512), Row(movie=1743, rating=6.441324710845947), Row(movie=557, rating=6.382383823394775), Row(movie=962, rating=6.214541435241699), Row(movie=2192, rating=6.159215450286865)]"
2286,"[Row(movie=310, rating=9.652654647827148), Row(movie=3413, rating=9.278740882873535), Row(movie=1539, rating=9.10626220703125), Row(movie=853, rating=8.752527236938477), Row(movie=1659, rating=8.606481552124023), Row(movie=2209, rating=8.55590534210205), Row(movie=1651, rating=8.328359603881836), Row(movie=3116, rating=7.97656774520874), Row(movie=2219, rating=7.830580234527588), Row(movie=557, rating=7.394850730895996)]"
2627,"[Row(movie=310, rating=6.420325756072998), Row(movie=980, rating=6.269797325134277), Row(movie=557, rating=6.067262172698975), Row(movie=2705, rating=6.050498008728027), Row(movie=2825, rating=5.827878475189209), Row(movie=3382, rating=5.430973052978516), Row(movie=2760, rating=5.391585826873779), Row(movie=2673, rating=5.053648948669434), Row(movie=844, rating=4.743326663970947), Row(movie=2830, rating=4.706401348114014)]"
598,"[Row(movie=980, rating=8.139095306396484), Row(movie=2964, rating=7.714421272277832), Row(movie=729, rating=7.656587600708008), Row(movie=1570, rating=7.465671062469482), Row(movie=1539, rating=6.501003265380859), Row(movie=3636, rating=6.330948829650879), Row(movie=3533, rating=6.183963298797607), Row(movie=557, rating=6.083538055419922), Row(movie=2892, rating=6.017533779144287), Row(movie=1493, rating=5.905653953552246)]"
1048,"[Row(movie=980, rating=8.08405876159668), Row(movie=2964, rating=6.871769428253174), Row(movie=557, rating=6.609270095825195), Row(movie=2705, rating=6.602078914642334), Row(movie=2825, rating=6.357756614685059), Row(movie=310, rating=6.15360164642334), Row(movie=1570, rating=6.080789566040039), Row(movie=844, rating=5.927203178405762), Row(movie=3533, rating=5.857204437255859), Row(movie=2760, rating=5.830404281616211)]"
1298,"[Row(movie=557, rating=8.082555770874023), Row(movie=3382, rating=7.676191806793213), Row(movie=2219, rating=6.963751792907715), Row(movie=2342, rating=6.267812728881836), Row(movie=3413, rating=5.939488410949707), Row(movie=2197, rating=5.929734706878662), Row(movie=874, rating=5.821073532104492), Row(movie=630, rating=5.688241958618164), Row(movie=3517, rating=5.627671241760254), Row(movie=2538, rating=5.4921159744262695)]"
2909,"[Row(movie=2209, rating=8.26353645324707), Row(movie=557, rating=7.818840980529785), Row(movie=1539, rating=7.638260841369629), Row(movie=1570, rating=7.509115219116211), Row(movie=2219, rating=7.50589656829834), Row(movie=3413, rating=7.236699104309082), Row(movie=3382, rating=7.153783321380615), Row(movie=1864, rating=7.143485069274902), Row(movie=310, rating=7.093708038330078), Row(movie=632, rating=6.959864616394043)]"
41,"[Row(movie=2760, rating=14.838848114013672), Row(movie=1567, rating=12.398286819458008), Row(movie=2602, rating=11.865213394165039), Row(movie=1930, rating=10.610759735107422), Row(movie=124, rating=10.578878402709961), Row(movie=1664, rating=10.003135681152344), Row(movie=2675, rating=9.211531639099121), Row(movie=1369, rating=8.979783058166504), Row(movie=503, rating=8.89725112915039), Row(movie=666, rating=8.67349624633789)]"
931,"[Row(movie=557, rating=7.38227653503418), Row(movie=2562, rating=7.235472679138184), Row(movie=3382, rating=7.165688991546631), Row(movie=2342, rating=7.055686950683594), Row(movie=3523, rating=6.195790767669678), Row(movie=1930, rating=6.0124077796936035), Row(movie=583, rating=5.62431001663208), Row(movie=310, rating=5.605857849121094), Row(movie=3333, rating=5.548157691955566), Row(movie=3012, rating=5.533932685852051)]"
1181,"[Row(movie=557, rating=6.096273899078369), Row(movie=310, rating=5.717479705810547), Row(movie=3382, rating=5.657669544219971), Row(movie=3517, rating=4.21047306060791), Row(movie=1039, rating=4.207145690917969), Row(movie=3542, rating=4.028054237365723), Row(movie=853, rating=3.9174270629882812), Row(movie=1149, rating=3.896315097808838), Row(movie=1420, rating=3.875619649887085), Row(movie=2309, rating=3.827543020248413)]"
1321,"[Row(movie=1930, rating=8.432985305786133), Row(movie=2562, rating=8.416948318481445), Row(movie=2342, rating=8.241604804992676), Row(movie=3523, rating=7.658398628234863), Row(movie=2984, rating=7.459723472595215), Row(movie=124, rating=7.33543586730957), Row(movie=557, rating=7.12254524230957), Row(movie=1567, rating=7.0539727210998535), Row(movie=3012, rating=6.988194465637207), Row(movie=1002, rating=6.836235046386719)]"
2041,"[Row(movie=557, rating=7.111853122711182), Row(movie=3382, rating=6.266870498657227), Row(movie=729, rating=6.144365310668945), Row(movie=2760, rating=6.013263702392578), Row(movie=980, rating=5.886222839355469), Row(movie=1664, rating=5.722939968109131), Row(movie=1149, rating=5.648982524871826), Row(movie=2892, rating=5.570459365844727), Row(movie=2562, rating=5.549718379974365), Row(movie=2850, rating=5.460229873657227)]"
3341,"[Row(movie=310, rating=12.487594604492188), Row(movie=2705, rating=8.380495071411133), Row(movie=2679, rating=8.290339469909668), Row(movie=2765, rating=7.742799758911133), Row(movie=1651, rating=7.594046592712402), Row(movie=2825, rating=7.497396469116211), Row(movie=106, rating=7.335561752319336), Row(movie=853, rating=7.325586318969727), Row(movie=1039, rating=7.314542770385742), Row(movie=557, rating=7.269303321838379)]"
4191,"[Row(movie=2192, rating=10.378301620483398), Row(movie=874, rating=9.830056190490723), Row(movie=2219, rating=9.49550724029541), Row(movie=2538, rating=9.211997032165527), Row(movie=557, rating=8.621742248535156), Row(movie=3382, rating=8.536471366882324), Row(movie=1138, rating=8.317070007324219), Row(movie=1543, rating=8.075636863708496), Row(movie=2342, rating=7.959527969360352), Row(movie=1796, rating=7.669227600097656)]"
5291,"[Row(movie=2760, rating=9.361847877502441), Row(movie=980, rating=8.736360549926758), Row(movie=557, rating=7.293476104736328), Row(movie=2705, rating=6.717761039733887), Row(movie=1664, rating=6.380187034606934), Row(movie=729, rating=6.243034362792969), Row(movie=3382, rating=6.233668327331543), Row(movie=2562, rating=6.143369674682617), Row(movie=2129, rating=6.125504493713379), Row(movie=1149, rating=5.851490497589111)]"
1452,"[Row(movie=2538, rating=9.118551254272461), Row(movie=2850, rating=8.836854934692383), Row(movie=1543, rating=8.769968032836914), Row(movie=3533, rating=8.582464218139648), Row(movie=729, rating=8.393060684204102), Row(movie=2892, rating=8.319647789001465), Row(movie=1117, rating=8.278063774108887), Row(movie=2129, rating=8.170978546142578), Row(movie=2056, rating=8.059685707092285), Row(movie=1164, rating=7.944268226623535)]"
3573,"[Row(movie=2964, rating=12.115243911743164), Row(movie=980, rating=11.468679428100586), Row(movie=729, rating=11.436561584472656), Row(movie=1570, rating=11.069758415222168), Row(movie=1539, rating=10.927932739257812), Row(movie=2892, rating=10.31011962890625), Row(movie=3636, rating=10.07463264465332), Row(movie=1058, rating=8.800250053405762), Row(movie=618, rating=8.792926788330078), Row(movie=1493, rating=8.69813060760498)]"
3943,"[Row(movie=729, rating=8.435237884521484), Row(movie=2892, rating=8.207578659057617), Row(movie=557, rating=8.054608345031738), Row(movie=2538, rating=7.767505645751953), Row(movie=2850, rating=7.4162797927856445), Row(movie=3533, rating=7.387826919555664), Row(movie=136, rating=7.329079627990723), Row(movie=980, rating=7.051129341125488), Row(movie=3382, rating=7.017332077026367), Row(movie=2056, rating=6.989246368408203)]"
154,"[Row(movie=980, rating=8.785537719726562), Row(movie=2964, rating=8.239216804504395), Row(movie=1570, rating=6.3550825119018555), Row(movie=310, rating=6.302831172943115), Row(movie=2705, rating=6.256731986999512), Row(movie=2760, rating=6.253108978271484), Row(movie=557, rating=5.8065385818481445), Row(movie=1864, rating=5.742283821105957), Row(movie=844, rating=5.652482032775879), Row(movie=2830, rating=5.573977947235107)]"
904,"[Row(movie=310, rating=6.786937713623047), Row(movie=557, rating=6.526515007019043), Row(movie=3382, rating=6.22429895401001), Row(movie=3413, rating=5.960845947265625), Row(movie=2219, rating=5.759276390075684), Row(movie=1659, rating=5.527111053466797), Row(movie=853, rating=5.498466491699219), Row(movie=3517, rating=5.30522346496582), Row(movie=1039, rating=5.083081245422363), Row(movie=630, rating=5.075779438018799)]"
3574,"[Row(movie=557, rating=7.9988508224487305), Row(movie=3382, rating=7.328861713409424), Row(movie=310, rating=5.64213752746582), Row(movie=1149, rating=5.5532073974609375), Row(movie=729, rating=5.55294942855835), Row(movie=2219, rating=5.55251932144165), Row(movie=3517, rating=5.394363880157471), Row(movie=2342, rating=5.345370292663574), Row(movie=2197, rating=5.317755222320557), Row(movie=2127, rating=5.252367973327637)]"
425,"[Row(movie=557, rating=7.277583599090576), Row(movie=3382, rating=6.953238010406494), Row(movie=2219, rating=5.839119911193848), Row(movie=2192, rating=5.655051231384277), Row(movie=310, rating=5.604314804077148), Row(movie=1138, rating=5.074646472930908), Row(movie=2209, rating=5.0283331871032715), Row(movie=1039, rating=4.990684509277344), Row(movie=3517, rating=4.898772716522217), Row(movie=874, rating=4.891751766204834)]"
3675,"[Row(movie=310, rating=7.727392196655273), Row(movie=557, rating=7.356119155883789), Row(movie=3382, rating=6.836556911468506), Row(movie=1039, rating=5.442554473876953), Row(movie=853, rating=5.199182987213135), Row(movie=3517, rating=5.150402545928955), Row(movie=2765, rating=5.038610935211182), Row(movie=1651, rating=4.964818000793457), Row(movie=3542, rating=4.923862457275391), Row(movie=2309, rating=4.818005084991455)]"
4445,"[Row(movie=310, rating=10.439579010009766), Row(movie=2765, rating=7.219758033752441), Row(movie=853, rating=6.812657356262207), Row(movie=1651, rating=6.711835861206055), Row(movie=1039, rating=6.348128318786621), Row(movie=557, rating=6.306023120880127), Row(movie=1519, rating=6.169256210327148), Row(movie=3382, rating=6.074578285217285), Row(movie=1659, rating=5.635122299194336), Row(movie=775, rating=5.590557098388672)]"
4505,"[Row(movie=2219, rating=8.859642028808594), Row(movie=557, rating=8.43306827545166), Row(movie=3382, rating=8.080879211425781), Row(movie=3413, rating=7.556639194488525), Row(movie=874, rating=7.254445552825928), Row(movie=630, rating=7.053253650665283), Row(movie=2192, rating=6.655780792236328), Row(movie=3892, rating=6.621897220611572), Row(movie=2197, rating=6.496166229248047), Row(movie=2538, rating=6.495955467224121)]"
5265,"[Row(movie=557, rating=7.133537292480469), Row(movie=3382, rating=6.666207790374756), Row(movie=2192, rating=6.117142677307129), Row(movie=3533, rating=5.91032600402832), Row(movie=1138, rating=5.828664779663086), Row(movie=2538, rating=5.695666313171387), Row(movie=874, rating=5.466541767120361), Row(movie=2219, rating=5.436252593994141), Row(movie=1149, rating=5.411274433135986), Row(movie=729, rating=5.225564002990723)]"
1326,"[Row(movie=1567, rating=8.756978034973145), Row(movie=2892, rating=8.250164031982422), Row(movie=2602, rating=7.83542537689209), Row(movie=776, rating=7.681248188018799), Row(movie=2760, rating=7.501918315887451), Row(movie=2127, rating=7.397719383239746), Row(movie=729, rating=7.299026966094971), Row(movie=37, rating=7.25485897064209), Row(movie=598, rating=7.047366142272949), Row(movie=557, rating=6.896454811096191)]"
