movie,recommendations
2149,"[Row(user=2867, rating=5.2613043785095215), Row(user=527, rating=5.232237815856934), Row(user=101, rating=5.047434329986572), Row(user=141, rating=5.000176906585693), Row(user=2441, rating=4.987081050872803), Row(user=3902, rating=4.925572395324707), Row(user=4143, rating=4.924531936645508), Row(user=2155, rating=4.885173797607422), Row(user=4166, rating=4.882517337799072), Row(user=4216, rating=4.867209434509277)]"
3609,"[Row(user=5803, rating=6.575120449066162), Row(user=1469, rating=6.553662300109863), Row(user=2582, rating=6.534431457519531), Row(user=2828, rating=6.507712364196777), Row(user=4703, rating=6.342864990234375), Row(user=3273, rating=6.253555774688721), Row(user=3234, rating=6.239782333374023), Row(user=4427, rating=6.2378082275390625), Row(user=5515, rating=6.19190788269043), Row(user=168, rating=6.187358379364014)]"
1310,"[Row(user=4676, rating=6.77193021774292), Row(user=5810, rating=6.7070488929748535), Row(user=3657, rating=5.7790045738220215), Row(user=4110, rating=5.670783519744873), Row(user=3702, rating=5.592617988586426), Row(user=4244, rating=5.573263168334961), Row(user=5119, rating=5.567753791809082), Row(user=2640, rating=5.501359939575195), Row(user=5590, rating=5.473527908325195), Row(user=1213, rating=5.460763931274414)]"
3280,"[Row(user=527, rating=5.619654655456543), Row(user=2867, rating=5.256313800811768), Row(user=4143, rating=5.180095195770264), Row(user=141, rating=5.085817337036133), Row(user=101, rating=5.043112277984619), Row(user=3902, rating=5.021417617797852), Row(user=1756, rating=5.0133466720581055), Row(user=4231, rating=5.0084381103515625), Row(user=246, rating=4.972672939300537), Row(user=2428, rating=4.948576927185059)]"
1362,"[Row(user=1341, rating=5.914089679718018), Row(user=381, rating=5.63946533203125), Row(user=1469, rating=5.529205322265625), Row(user=3463, rating=5.461554050445557), Row(user=3234, rating=5.400312423706055), Row(user=2582, rating=5.365971565246582), Row(user=3273, rating=5.352548599243164), Row(user=135, rating=5.33596658706665), Row(user=2527, rating=5.314165115356445), Row(user=4641, rating=5.308111667633057)]"
3212,"[Row(user=2867, rating=4.322442531585693), Row(user=2441, rating=4.231433868408203), Row(user=2329, rating=4.136623382568359), Row(user=5400, rating=4.080862998962402), Row(user=4201, rating=4.07564640045166), Row(user=5973, rating=4.071465492248535), Row(user=210, rating=4.007195472717285), Row(user=1171, rating=3.9931464195251465), Row(user=3902, rating=3.948580265045166), Row(user=3772, rating=3.9481072425842285)]"
3412,"[Row(user=283, rating=5.452846527099609), Row(user=527, rating=5.393512725830078), Row(user=5297, rating=5.312955379486084), Row(user=3657, rating=5.212954521179199), Row(user=5983, rating=5.172695636749268), Row(user=1213, rating=5.137316703796387), Row(user=5758, rating=5.05010461807251), Row(user=2141, rating=5.050088882446289), Row(user=5810, rating=5.047456741333008), Row(user=207, rating=5.0258660316467285)]"
1624,"[Row(user=4383, rating=7.6596221923828125), Row(user=491, rating=7.5070695877075195), Row(user=2560, rating=7.080717086791992), Row(user=540, rating=6.9199371337890625), Row(user=5214, rating=6.5278544425964355), Row(user=4441, rating=6.245402812957764), Row(user=1813, rating=6.167436599731445), Row(user=144, rating=6.132632255554199), Row(user=5297, rating=6.0367560386657715), Row(user=4549, rating=6.004538059234619)]"
2534,"[Row(user=5297, rating=4.981003761291504), Row(user=1213, rating=4.875458717346191), Row(user=4441, rating=4.675631046295166), Row(user=283, rating=4.360706329345703), Row(user=2364, rating=4.300687789916992), Row(user=2560, rating=4.241471767425537), Row(user=2502, rating=4.2402119636535645), Row(user=5122, rating=4.22193717956543), Row(user=2618, rating=4.144667148590088), Row(user=5325, rating=4.063927173614502)]"
1396,"[Row(user=210, rating=5.094854831695557), Row(user=2329, rating=5.051358222961426), Row(user=283, rating=5.000545501708984), Row(user=1341, rating=4.967858791351318), Row(user=3235, rating=4.928346157073975), Row(user=5072, rating=4.911779403686523), Row(user=153, rating=4.8863935470581055), Row(user=2311, rating=4.840200424194336), Row(user=3296, rating=4.826630592346191), Row(user=3298, rating=4.823663711547852)]"
2336,"[Row(user=784, rating=5.414963722229004), Row(user=4175, rating=5.382387161254883), Row(user=1341, rating=5.356488227844238), Row(user=2640, rating=5.291281700134277), Row(user=3787, rating=5.262879371643066), Row(user=2981, rating=5.260292053222656), Row(user=283, rating=5.259729862213135), Row(user=3039, rating=5.249662399291992), Row(user=5984, rating=5.24414587020874), Row(user=1557, rating=5.224827289581299)]"
2556,"[Row(user=283, rating=3.6821255683898926), Row(user=2867, rating=3.6736457347869873), Row(user=5973, rating=3.6621615886688232), Row(user=1341, rating=3.5644125938415527), Row(user=2329, rating=3.55771541595459), Row(user=5072, rating=3.5257511138916016), Row(user=1171, rating=3.5188069343566895), Row(user=3902, rating=3.501444101333618), Row(user=3298, rating=3.4993464946746826), Row(user=4086, rating=3.4839258193969727)]"
2468,"[Row(user=5297, rating=6.1770100593566895), Row(user=1213, rating=5.9506516456604), Row(user=2364, rating=5.69941520690918), Row(user=527, rating=5.56766414642334), Row(user=283, rating=5.527449607849121), Row(user=5983, rating=5.296159744262695), Row(user=1574, rating=5.280392169952393), Row(user=2524, rating=5.261415958404541), Row(user=3902, rating=5.261388301849365), Row(user=3061, rating=5.255070209503174)]"
2241,"[Row(user=527, rating=5.453373908996582), Row(user=3902, rating=5.3676862716674805), Row(user=4228, rating=5.313877105712891), Row(user=3061, rating=5.279780864715576), Row(user=4145, rating=5.277276992797852), Row(user=5188, rating=5.160783290863037), Row(user=2364, rating=5.1420063972473145), Row(user=2867, rating=5.123865127563477), Row(user=4583, rating=5.123706340789795), Row(user=2697, rating=5.107953071594238)]"
383,"[Row(user=2867, rating=4.986394882202148), Row(user=3902, rating=4.8547868728637695), Row(user=4801, rating=4.71647834777832), Row(user=2441, rating=4.714863300323486), Row(user=283, rating=4.650023460388184), Row(user=101, rating=4.621182918548584), Row(user=2697, rating=4.605639457702637), Row(user=1856, rating=4.5757551193237305), Row(user=5862, rating=4.536198139190674), Row(user=5258, rating=4.525874614715576)]"
2703,"[Row(user=2867, rating=3.7511229515075684), Row(user=1341, rating=3.6151230335235596), Row(user=2694, rating=3.606539726257324), Row(user=1856, rating=3.540958881378174), Row(user=5672, rating=3.5363497734069824), Row(user=2441, rating=3.495194435119629), Row(user=3296, rating=3.4951581954956055), Row(user=2363, rating=3.494412422180176), Row(user=5137, rating=3.4928431510925293), Row(user=5400, rating=3.4790828227996826)]"
37,"[Row(user=5901, rating=13.821022033691406), Row(user=4427, rating=13.469537734985352), Row(user=2329, rating=12.067209243774414), Row(user=1319, rating=12.001338005065918), Row(user=5515, rating=11.96371078491211), Row(user=814, rating=11.678747177124023), Row(user=5719, rating=11.57419204711914), Row(user=2560, rating=11.380887031555176), Row(user=87, rating=11.320812225341797), Row(user=5144, rating=11.162768363952637)]"
1747,"[Row(user=283, rating=4.923980712890625), Row(user=2640, rating=4.809754371643066), Row(user=3657, rating=4.702828884124756), Row(user=5297, rating=4.6958770751953125), Row(user=1557, rating=4.64658260345459), Row(user=4175, rating=4.625546455383301), Row(user=4244, rating=4.613645076751709), Row(user=784, rating=4.609084129333496), Row(user=1341, rating=4.606897830963135), Row(user=217, rating=4.591497421264648)]"
2267,"[Row(user=491, rating=6.064173221588135), Row(user=5297, rating=5.944812774658203), Row(user=1416, rating=5.654635429382324), Row(user=2534, rating=5.651859760284424), Row(user=5004, rating=5.639338493347168), Row(user=4549, rating=5.588940620422363), Row(user=599, rating=5.540114879608154), Row(user=207, rating=5.537613391876221), Row(user=5303, rating=5.429712295532227), Row(user=5758, rating=5.422081470489502)]"
3717,"[Row(user=5258, rating=5.15676212310791), Row(user=4056, rating=5.148031234741211), Row(user=2329, rating=5.0589189529418945), Row(user=2195, rating=4.939939498901367), Row(user=210, rating=4.8771071434021), Row(user=2441, rating=4.872469425201416), Row(user=2066, rating=4.869462490081787), Row(user=5144, rating=4.850980758666992), Row(user=153, rating=4.842172622680664), Row(user=2618, rating=4.831634998321533)]"
659,"[Row(user=491, rating=8.975200653076172), Row(user=3570, rating=7.9220170974731445), Row(user=4383, rating=7.618285655975342), Row(user=1864, rating=7.442533016204834), Row(user=4538, rating=7.429553985595703), Row(user=978, rating=7.227128982543945), Row(user=599, rating=7.070318222045898), Row(user=619, rating=7.0297040939331055), Row(user=1386, rating=6.954029083251953), Row(user=2297, rating=6.909240245819092)]"
61,"[Row(user=2364, rating=5.283777713775635), Row(user=2697, rating=5.211575508117676), Row(user=3902, rating=5.027567386627197), Row(user=5258, rating=5.007978439331055), Row(user=4056, rating=5.00692081451416), Row(user=1310, rating=4.977290630340576), Row(user=2066, rating=4.9577717781066895), Row(user=3960, rating=4.938192367553711), Row(user=5188, rating=4.926764011383057), Row(user=101, rating=4.917166233062744)]"
461,"[Row(user=1213, rating=5.589364051818848), Row(user=4441, rating=5.43899393081665), Row(user=283, rating=5.390363693237305), Row(user=4676, rating=5.334395408630371), Row(user=5297, rating=5.277406692504883), Row(user=3657, rating=5.219785690307617), Row(user=5122, rating=5.139150619506836), Row(user=2640, rating=5.093538284301758), Row(user=4244, rating=5.077688217163086), Row(user=5810, rating=5.0210771560668945)]"
1231,"[Row(user=1341, rating=5.680295944213867), Row(user=283, rating=5.240607261657715), Row(user=3856, rating=5.230352401733398), Row(user=4175, rating=5.22795295715332), Row(user=597, rating=5.142033100128174), Row(user=3296, rating=5.115730285644531), Row(user=4052, rating=5.104825973510742), Row(user=1557, rating=5.094180107116699), Row(user=2694, rating=5.093902587890625), Row(user=2640, rating=5.073243618011475)]"
3301,"[Row(user=2329, rating=4.894610404968262), Row(user=5258, rating=4.775012493133545), Row(user=2867, rating=4.764900207519531), Row(user=283, rating=4.74653434753418), Row(user=5072, rating=4.69672966003418), Row(user=153, rating=4.692128658294678), Row(user=4201, rating=4.691928863525391), Row(user=210, rating=4.689562797546387), Row(user=215, rating=4.680190086364746), Row(user=5973, rating=4.674949645996094)]"
3610,"[Row(user=745, rating=6.587446212768555), Row(user=527, rating=6.547604560852051), Row(user=5810, rating=5.8295793533325195), Row(user=1756, rating=5.7261643409729), Row(user=246, rating=5.605143070220947), Row(user=5983, rating=5.529745101928711), Row(user=4143, rating=5.475687026977539), Row(user=46, rating=5.402944564819336), Row(user=4231, rating=5.394051551818848), Row(user=141, rating=5.3169145584106445)]"
523,"[Row(user=5810, rating=5.53692102432251), Row(user=527, rating=5.397498607635498), Row(user=2755, rating=5.376326084136963), Row(user=3545, rating=5.3197197914123535), Row(user=5758, rating=5.317846775054932), Row(user=468, rating=5.177322864532471), Row(user=3657, rating=5.169880390167236), Row(user=5983, rating=5.151978492736816), Row(user=239, rating=5.1198883056640625), Row(user=1927, rating=5.072778701782227)]"
1913,"[Row(user=491, rating=5.6480021476745605), Row(user=5758, rating=5.557654857635498), Row(user=207, rating=5.552440643310547), Row(user=5004, rating=5.536290168762207), Row(user=5069, rating=5.508362770080566), Row(user=599, rating=5.39315128326416), Row(user=2534, rating=5.39160680770874), Row(user=1927, rating=5.35703706741333), Row(user=4244, rating=5.340979099273682), Row(user=468, rating=5.330717086791992)]"
3003,"[Row(user=1102, rating=12.480966567993164), Row(user=1918, rating=10.169710159301758), Row(user=2449, rating=10.081377029418945), Row(user=5004, rating=9.473710060119629), Row(user=2534, rating=9.46213150024414), Row(user=4228, rating=9.39028549194336), Row(user=468, rating=8.962682723999023), Row(user=1416, rating=8.826333045959473), Row(user=599, rating=8.823149681091309), Row(user=440, rating=8.77224063873291)]"
3163,"[Row(user=4676, rating=5.9031782150268555), Row(user=5119, rating=5.727108955383301), Row(user=5810, rating=5.631083965301514), Row(user=2640, rating=5.618084907531738), Row(user=3702, rating=5.444404602050781), Row(user=1363, rating=5.348692893981934), Row(user=5577, rating=5.337759971618652), Row(user=1411, rating=5.33682918548584), Row(user=1929, rating=5.3324737548828125), Row(user=1862, rating=5.292422771453857)]"
3323,"[Row(user=527, rating=6.716963768005371), Row(user=745, rating=6.298985958099365), Row(user=2755, rating=6.198861122131348), Row(user=5810, rating=6.174216270446777), Row(user=5983, rating=5.95574426651001), Row(user=3657, rating=5.9016594886779785), Row(user=4143, rating=5.898066997528076), Row(user=283, rating=5.876138687133789), Row(user=2867, rating=5.849199295043945), Row(user=3902, rating=5.79142427444458)]"
127,"[Row(user=527, rating=2.238987922668457), Row(user=745, rating=2.0996618270874023), Row(user=2755, rating=2.066287040710449), Row(user=5810, rating=2.058072090148926), Row(user=5983, rating=1.98524808883667), Row(user=3657, rating=1.967219591140747), Row(user=4143, rating=1.966022253036499), Row(user=283, rating=1.9587129354476929), Row(user=2867, rating=1.9497331380844116), Row(user=3902, rating=1.9304747581481934)]"
937,"[Row(user=1102, rating=8.569839477539062), Row(user=5297, rating=8.567663192749023), Row(user=1213, rating=8.275590896606445), Row(user=527, rating=8.138148307800293), Row(user=5590, rating=7.971776485443115), Row(user=423, rating=7.840520858764648), Row(user=5983, rating=7.784236431121826), Row(user=5810, rating=7.760529518127441), Row(user=5328, rating=7.689518928527832), Row(user=1095, rating=7.6082763671875)]"
2067,"[Row(user=283, rating=5.624445915222168), Row(user=3657, rating=5.554795742034912), Row(user=207, rating=5.37360954284668), Row(user=2339, rating=5.354790687561035), Row(user=5758, rating=5.3409504890441895), Row(user=2755, rating=5.3086771965026855), Row(user=527, rating=5.29946756362915), Row(user=5069, rating=5.272974014282227), Row(user=3296, rating=5.268405437469482), Row(user=4244, rating=5.26284646987915)]"
502,"[Row(user=527, rating=4.284741401672363), Row(user=101, rating=4.084533214569092), Row(user=3902, rating=4.068740367889404), Row(user=4143, rating=4.05609130859375), Row(user=2364, rating=4.023306369781494), Row(user=898, rating=3.9253990650177), Row(user=2697, rating=3.9052648544311523), Row(user=372, rating=3.895930051803589), Row(user=1213, rating=3.8944308757781982), Row(user=3960, rating=3.884903907775879)]"
